WeatherTrafficID,LocationID,WeatherCondition,TrafficCondition,RecordedDateTime
4642,8,Clear,Moderate,2024-06-07 19:32:00
4643,12,Clear,Light,2023-02-13 05:26:00
4644,7,Foggy,Moderate,2022-07-29 16:02:00
4645,13,Windy,Light,2023-04-12 03:30:00
4646,10,Rainy,Light,2023-02-27 04:51:00
4647,10,Foggy,Heavy,2022-07-24 19:19:00
4648,6,Rainy,Light,2024-08-01 18:25:00
4649,15,Foggy,Heavy,2024-12-15 21:48:00
4650,8,Windy,Light,2024-08-14 04:55:00
4651,13,Foggy,Light,2023-11-18 01:11:00
4652,7,Foggy,Moderate,2024-10-21 20:49:00
4653,1,Clear,Light,2024-11-26 23:39:00
4654,15,Snowy,Light,2022-01-16 21:59:00
4655,6,Snowy,Moderate,2024-02-06 05:11:00
4656,6,Windy,Heavy,2022-07-12 00:05:00
4657,12,Rainy,Moderate,2022-07-07 15:07:00
4658,14,Clear,Moderate,2024-06-09 18:18:00
4659,7,Foggy,Moderate,2022-05-05 00:02:00
4660,10,Foggy,Light,2024-01-11 21:20:00
4661,4,Clear,Heavy,2022-12-14 03:43:00
4662,8,Foggy,Heavy,2023-12-22 12:03:00
4663,6,Snowy,Light,2024-11-02 07:19:00
4664,5,Rainy,Light,2022-02-26 03:49:00
4665,12,Rainy,Moderate,2023-12-02 09:34:00
4666,6,Snowy,Moderate,2023-02-04 01:08:00
4667,7,Snowy,Moderate,2024-10-09 11:41:00
4668,12,Rainy,Moderate,2023-09-13 07:52:00
4669,2,Foggy,Heavy,2022-01-11 19:16:00
4670,7,Clear,Heavy,2024-09-22 13:45:00
4671,13,Snowy,Heavy,2023-11-28 19:22:00
4672,1,Windy,Light,2024-06-10 05:56:00
4673,3,Foggy,Moderate,2024-12-05 18:25:00
4674,5,Snowy,Heavy,2022-01-14 01:04:00
4675,14,Foggy,Moderate,2023-02-02 09:44:00
4676,14,Foggy,Light,2023-10-30 13:30:00
4677,1,Foggy,Light,2023-11-28 02:30:00
4678,3,Rainy,Light,2022-02-21 11:28:00
4679,13,Snowy,Heavy,2024-02-19 16:54:00
4680,13,Clear,Moderate,2022-12-21 18:45:00
4681,4,Snowy,Moderate,2023-06-22 17:26:00
4682,7,Clear,Moderate,2024-03-12 09:48:00
4683,6,Foggy,Light,2024-02-11 18:11:00
4684,8,Windy,Light,2023-05-07 07:42:00
4685,9,Windy,Light,2022-10-30 22:37:00
4686,9,Clear,Heavy,2024-03-08 22:06:00
4687,8,Foggy,Light,2024-12-19 11:00:00
4688,10,Snowy,Heavy,2023-07-07 04:17:00
4689,2,Foggy,Light,2024-10-25 07:24:00
4690,6,Windy,Moderate,2023-10-29 16:15:00
4691,6,Clear,Light,2022-10-07 07:09:00
4692,4,Snowy,Light,2022-12-18 05:03:00
4693,9,Clear,Moderate,2022-01-14 01:47:00
4694,15,Windy,Moderate,2022-01-17 14:03:00
4695,10,Rainy,Heavy,2024-02-05 23:23:00
4696,14,Windy,Heavy,2023-09-18 18:35:00
4697,7,Rainy,Heavy,2024-04-29 19:36:00
4698,5,Windy,Heavy,2023-06-17 14:16:00
4699,3,Snowy,Light,2023-11-30 00:08:00
4700,12,Foggy,Heavy,2022-07-30 05:30:00
4701,15,Clear,Moderate,2024-04-12 12:49:00
4702,7,Foggy,Moderate,2024-04-07 01:59:00
4703,15,Snowy,Heavy,2024-07-06 12:26:00
4704,8,Snowy,Moderate,2023-03-13 22:17:00
4705,7,Clear,Light,2022-10-09 23:16:00
4706,15,Snowy,Light,2022-01-17 01:29:00
4707,2,Foggy,Moderate,2023-07-26 12:53:00
4708,6,Windy,Light,2023-05-08 00:08:00
4709,2,Clear,Light,2023-06-17 15:32:00
4710,4,Foggy,Heavy,2024-04-26 08:24:00
4711,14,Foggy,Heavy,2021-12-31 22:05:00
4712,3,Rainy,Moderate,2024-02-10 10:42:00
4713,14,Windy,Moderate,2023-11-24 11:55:00
4714,13,Foggy,Moderate,2022-05-31 08:20:00
4715,15,Rainy,Light,2022-03-20 17:15:00
4716,5,Snowy,Heavy,2024-06-25 02:56:00
4717,15,Windy,Heavy,2024-11-20 02:21:00
4718,10,Snowy,Light,2023-03-30 19:59:00
4719,5,Windy,Light,2022-11-24 10:44:00
4720,10,Snowy,Light,2022-11-02 17:45:00
4721,11,Foggy,Light,2024-05-23 23:53:00
4722,13,Rainy,Moderate,2022-10-24 17:23:00
4723,1,Clear,Light,2024-04-17 04:20:00
4724,7,Rainy,Moderate,2024-06-09 04:10:00
4725,8,Snowy,Heavy,2023-06-03 09:21:00
4726,9,Snowy,Light,2022-06-06 16:03:00
4727,10,Clear,Moderate,2022-03-21 22:11:00
4728,5,Foggy,Heavy,2024-05-30 19:07:00
4729,8,Rainy,Light,2024-08-21 12:46:00
4730,3,Rainy,Heavy,2022-06-17 15:47:00
4731,14,Clear,Moderate,2022-04-11 22:26:00
4732,12,Foggy,Light,2024-10-31 22:00:00
4733,2,Rainy,Moderate,2023-06-08 17:16:00
4734,11,Clear,Moderate,2022-05-10 22:20:00
4735,1,Snowy,Heavy,2022-07-27 23:05:00
4736,4,Windy,Light,2024-02-19 16:11:00
4737,4,Snowy,Heavy,2022-08-02 23:22:00
4738,4,Windy,Moderate,2023-12-11 16:54:00
4739,13,Foggy,Moderate,2024-07-04 08:56:00
4740,3,Windy,Light,2024-07-14 14:28:00
4741,15,Rainy,Moderate,2024-11-29 08:26:00
4742,7,Snowy,Moderate,2024-10-30 01:54:00
4743,7,Windy,Moderate,2022-10-11 11:53:00
4744,8,Snowy,Light,2023-12-05 20:03:00
4745,1,Snowy,Heavy,2024-05-23 20:10:00
4746,12,Foggy,Light,2022-04-29 10:51:00
4747,8,Snowy,Light,2023-09-04 10:14:00
4748,5,Windy,Light,2023-09-04 12:29:00
4749,4,Rainy,Heavy,2024-04-14 14:39:00
4750,5,Clear,Heavy,2024-05-08 05:31:00
4751,15,Foggy,Heavy,2023-11-17 15:59:00
4752,4,Foggy,Heavy,2023-12-13 05:01:00
4753,11,Rainy,Heavy,2022-08-06 21:48:00
4754,8,Clear,Light,2023-06-25 11:38:00
4755,10,Windy,Moderate,2024-03-06 08:32:00
4756,8,Rainy,Light,2022-10-13 08:49:00
4757,5,Clear,Light,2022-10-20 04:06:00
4758,14,Clear,Light,2023-10-24 14:16:00
4759,15,Foggy,Light,2024-09-09 19:49:00
4760,4,Clear,Light,2023-07-25 22:30:00
4761,3,Snowy,Moderate,2023-08-16 17:26:00
4762,14,Foggy,Moderate,2023-12-30 23:48:00
4763,7,Snowy,Heavy,2023-10-10 01:37:00
4764,8,Clear,Moderate,2024-09-01 15:10:00
4765,3,Clear,Light,2024-08-29 08:36:00
4766,7,Snowy,Light,2024-09-14 15:47:00
4767,10,Clear,Heavy,2024-01-10 12:01:00
4768,5,Windy,Light,2024-05-15 06:09:00
4769,14,Snowy,Moderate,2023-09-28 12:28:00
4770,14,Rainy,Light,2024-10-29 23:22:00
4771,6,Snowy,Light,2023-03-03 02:48:00
4772,7,Windy,Moderate,2022-07-17 07:12:00
4773,12,Snowy,Moderate,2022-09-27 20:55:00
4774,3,Windy,Heavy,2024-09-15 09:54:00
4775,12,Rainy,Heavy,2024-09-19 06:55:00
4776,13,Snowy,Heavy,2024-03-01 02:55:00
4777,9,Snowy,Heavy,2023-12-10 04:04:00
4778,15,Foggy,Heavy,2022-03-06 07:49:00
4779,11,Foggy,Moderate,2024-06-28 11:46:00
4780,8,Clear,Heavy,2022-03-11 07:40:00
4781,3,Windy,Heavy,2023-09-24 10:24:00
4782,11,Windy,Heavy,2022-08-25 04:07:00
4783,8,Rainy,Light,2024-09-01 19:48:00
4784,12,Clear,Light,2023-09-17 02:42:00
4785,14,Rainy,Light,2023-01-27 15:16:00
4786,12,Snowy,Light,2024-01-09 01:35:00
4787,6,Foggy,Moderate,2024-01-27 00:56:00
4788,1,Snowy,Light,2024-11-05 16:19:00
4789,15,Snowy,Light,2024-01-09 15:06:00
4790,12,Windy,Heavy,2023-03-29 01:15:00
4791,10,Snowy,Heavy,2022-04-04 19:39:00
4792,14,Foggy,Light,2023-07-26 07:52:00
4793,3,Clear,Heavy,2024-03-08 07:48:00
4794,3,Foggy,Light,2023-06-01 19:36:00
4795,10,Snowy,Heavy,2023-08-03 06:18:00
4796,15,Foggy,Light,2024-01-24 02:40:00
4797,14,Windy,Moderate,2022-08-30 04:53:00
4798,5,Snowy,Heavy,2022-07-11 06:57:00
4799,5,Snowy,Heavy,2024-10-04 04:03:00
4800,2,Snowy,Moderate,2024-04-02 16:07:00
4801,10,Snowy,Light,2024-12-08 14:48:00
4802,1,Windy,Heavy,2022-05-23 05:55:00
4803,14,Windy,Light,2022-10-11 22:18:00
4804,9,Foggy,Moderate,2024-07-24 19:05:00
4805,9,Clear,Light,2022-09-14 09:17:00
4806,6,Foggy,Moderate,2024-06-05 22:10:00
4807,11,Foggy,Heavy,2024-05-10 18:16:00
4808,10,Windy,Moderate,2024-06-11 23:20:00
4809,6,Rainy,Moderate,2024-01-05 18:09:00
4810,7,Foggy,Heavy,2022-10-09 21:02:00
4811,4,Snowy,Heavy,2022-11-14 07:27:00
4812,8,Windy,Heavy,2022-07-21 13:42:00
4813,1,Rainy,Heavy,2022-06-17 13:06:00
4814,2,Snowy,Heavy,2024-11-14 14:25:00
4815,12,Rainy,Light,2022-07-01 20:10:00
4816,1,Snowy,Heavy,2022-10-20 22:01:00
4817,15,Clear,Moderate,2024-01-05 00:07:00
4818,7,Foggy,Heavy,2024-04-18 03:25:00
4819,10,Snowy,Light,2022-07-08 09:54:00
4820,5,Snowy,Heavy,2023-09-15 22:54:00
4821,8,Rainy,Moderate,2022-11-05 21:45:00
4822,6,Snowy,Light,2022-09-11 04:01:00
4823,12,Foggy,Moderate,2024-02-19 13:10:00
4824,11,Windy,Light,2024-03-04 03:36:00
4825,9,Snowy,Heavy,2023-06-22 00:02:00
4826,11,Clear,Moderate,2023-01-07 19:16:00
4827,15,Foggy,Light,2023-02-08 00:18:00
4828,7,Clear,Heavy,2023-11-03 23:19:00
4829,9,Clear,Moderate,2024-12-01 19:28:00
4830,6,Clear,Moderate,2024-02-16 11:13:00
4831,7,Foggy,Heavy,2022-11-22 07:46:00
4832,4,Snowy,Heavy,2022-07-10 02:29:00
4833,5,Rainy,Moderate,2024-03-01 22:54:00
4834,13,Foggy,Heavy,2023-01-20 23:22:00
4835,6,Snowy,Moderate,2022-05-04 19:48:00
4836,15,Rainy,Heavy,2023-03-11 23:51:00
4837,14,Foggy,Heavy,2022-05-20 09:11:00
4838,1,Rainy,Light,2022-07-10 20:21:00
4839,11,Windy,Light,2024-11-01 21:31:00
4840,5,Foggy,Heavy,2023-03-23 00:37:00
4841,12,Clear,Light,2024-12-05 06:48:00
4842,11,Clear,Moderate,2023-03-06 09:01:00
4843,8,Clear,Heavy,2024-11-10 13:45:00
4844,13,Clear,Moderate,2023-11-10 06:19:00
4845,13,Windy,Moderate,2024-05-14 21:50:00
4846,14,Foggy,Moderate,2024-11-30 07:32:00
4847,11,Rainy,Moderate,2024-03-17 11:28:00
4848,4,Foggy,Heavy,2022-07-28 20:59:00
4849,5,Foggy,Light,2022-12-06 13:54:00
4850,7,Foggy,Heavy,2022-03-28 19:29:00
4851,15,Foggy,Moderate,2023-03-04 19:01:00
4852,6,Rainy,Moderate,2023-08-09 02:26:00
4853,2,Snowy,Heavy,2023-01-04 14:22:00
4854,15,Foggy,Heavy,2022-02-21 22:37:00
4855,15,Snowy,Moderate,2024-10-24 01:59:00
4856,15,Windy,Light,2023-11-11 03:37:00
4857,10,Snowy,Moderate,2023-02-24 05:02:00
4858,6,Rainy,Moderate,2022-11-29 08:06:00
4859,4,Windy,Moderate,2023-02-02 21:21:00
4860,4,Foggy,Light,2022-10-19 14:18:00
4861,11,Windy,Light,2023-01-31 06:28:00
4862,14,Clear,Heavy,2023-12-30 12:30:00
4863,11,Rainy,Heavy,2022-06-22 07:16:00
4864,5,Snowy,Heavy,2022-11-19 22:59:00
4865,8,Windy,Moderate,2022-06-01 23:57:00
4866,7,Clear,Heavy,2023-01-21 14:38:00
4867,12,Snowy,Heavy,2023-01-01 21:57:00
4868,9,Windy,Heavy,2023-03-15 17:29:00
4869,1,Foggy,Light,2023-10-25 16:57:00
4870,12,Windy,Moderate,2024-11-05 15:10:00
4871,1,Clear,Light,2024-10-13 14:34:00
4872,6,Snowy,Moderate,2022-11-14 14:21:00
4873,4,Windy,Moderate,2023-07-20 13:10:00
4874,6,Foggy,Light,2023-05-13 23:35:00
4875,11,Windy,Heavy,2022-06-09 10:01:00
4876,12,Foggy,Light,2022-01-28 02:28:00
4877,11,Clear,Moderate,2022-12-30 12:59:00
4878,11,Snowy,Light,2023-06-30 04:57:00
4879,14,Clear,Moderate,2024-02-05 08:16:00
4880,3,Rainy,Light,2023-04-28 05:06:00
4881,14,Windy,Heavy,2022-03-28 09:49:00
4882,4,Rainy,Light,2023-07-25 23:27:00
4883,1,Foggy,Heavy,2023-09-17 22:10:00
4884,8,Windy,Moderate,2022-01-04 03:03:00
4885,4,Windy,Heavy,2023-05-04 01:36:00
4886,5,Snowy,Heavy,2023-04-07 09:47:00
4887,10,Foggy,Moderate,2023-11-20 15:34:00
4888,15,Snowy,Moderate,2022-05-20 10:23:00
4889,10,Rainy,Heavy,2023-01-19 00:47:00
4890,4,Snowy,Heavy,2022-05-28 22:03:00
4891,13,Windy,Heavy,2023-01-23 20:49:00
4892,11,Rainy,Light,2023-07-24 09:27:00
4893,8,Clear,Light,2022-08-23 17:49:00
4894,8,Windy,Heavy,2023-01-03 23:38:00
4895,11,Rainy,Heavy,2023-03-16 04:49:00
4896,13,Foggy,Heavy,2024-05-12 14:26:00
4897,12,Windy,Light,2022-02-14 10:35:00
4898,14,Windy,Heavy,2022-08-30 18:57:00
4899,4,Rainy,Moderate,2024-09-17 13:58:00
4900,9,Snowy,Light,2022-09-16 13:54:00
4901,8,Windy,Light,2024-04-16 15:06:00
4902,11,Snowy,Moderate,2023-06-17 09:28:00
4903,6,Windy,Light,2022-06-13 12:37:00
4904,15,Clear,Moderate,2024-10-05 10:57:00
4905,5,Snowy,Heavy,2024-10-20 05:29:00
4906,14,Windy,Heavy,2022-11-06 02:47:00
4907,9,Rainy,Heavy,2022-05-12 20:51:00
4908,14,Windy,Moderate,2024-11-20 20:36:00
4909,12,Clear,Light,2024-10-31 20:32:00
4910,9,Windy,Moderate,2024-01-07 11:11:00
4911,8,Windy,Moderate,2024-08-04 14:43:00
4912,13,Clear,Heavy,2024-04-21 12:02:00
4913,15,Foggy,Moderate,2023-01-27 08:11:00
4914,4,Foggy,Moderate,2022-05-19 05:36:00
4915,9,Snowy,Heavy,2022-12-21 11:42:00
4916,15,Snowy,Heavy,2024-08-22 03:31:00
4917,12,Clear,Light,2022-03-01 06:53:00
4918,9,Clear,Light,2021-12-28 02:14:00
4919,1,Rainy,Moderate,2024-07-23 23:12:00
4920,10,Rainy,Moderate,2023-12-20 12:46:00
4921,1,Clear,Heavy,2024-11-02 05:37:00
4922,3,Rainy,Moderate,2022-06-10 12:35:00
4923,7,Rainy,Light,2024-01-19 07:42:00
4924,2,Clear,Moderate,2022-05-11 18:24:00
4925,3,Foggy,Heavy,2024-01-13 09:14:00
4926,9,Foggy,Heavy,2023-08-23 17:23:00
4927,15,Snowy,Light,2024-03-07 03:36:00
4928,10,Foggy,Light,2021-12-27 01:15:00
4929,8,Clear,Moderate,2023-10-25 02:18:00
4930,8,Snowy,Light,2022-08-29 22:36:00
4931,7,Rainy,Heavy,2024-01-17 09:42:00
4932,14,Rainy,Heavy,2022-12-13 17:14:00
4933,4,Foggy,Heavy,2024-01-17 07:23:00
4934,1,Snowy,Light,2024-10-17 00:42:00
4935,10,Snowy,Heavy,2024-08-21 00:48:00
4936,10,Clear,Moderate,2023-06-21 16:17:00
4937,9,Rainy,Moderate,2022-11-14 20:19:00
4938,4,Snowy,Light,2024-02-24 21:46:00
4939,15,Foggy,Heavy,2022-10-09 23:07:00
4940,3,Rainy,Light,2022-02-03 03:15:00
4941,2,Windy,Moderate,2023-04-20 09:23:00
4942,8,Clear,Heavy,2022-06-03 12:30:00
4943,4,Windy,Light,2023-04-20 18:25:00
4944,4,Windy,Light,2023-05-23 04:16:00
4945,2,Snowy,Light,2024-09-03 02:56:00
4946,12,Windy,Light,2024-11-15 11:04:00
4947,4,Snowy,Heavy,2022-12-07 19:20:00
4948,3,Rainy,Moderate,2024-01-14 18:05:00
4949,7,Foggy,Light,2023-02-01 17:01:00
4950,6,Windy,Heavy,2024-06-08 06:34:00
4951,8,Windy,Light,2024-08-06 23:34:00
4952,7,Windy,Light,2022-01-17 16:36:00
4953,4,Snowy,Heavy,2024-11-09 00:53:00
4954,8,Rainy,Heavy,2024-07-01 05:35:00
4955,3,Windy,Light,2024-02-15 11:19:00
4956,1,Clear,Moderate,2022-11-14 10:02:00
4957,14,Foggy,Moderate,2024-01-26 07:14:00
4958,3,Windy,Heavy,2022-01-05 21:25:00
4959,14,Foggy,Light,2023-04-21 06:11:00
4960,14,Windy,Heavy,2023-09-13 11:27:00
4961,10,Windy,Light,2022-03-22 21:27:00
4962,1,Rainy,Moderate,2023-01-05 12:26:00
4963,2,Windy,Light,2022-12-15 12:01:00
4964,7,Clear,Moderate,2022-02-23 09:36:00
4965,5,Foggy,Heavy,2022-05-16 19:13:00
4966,7,Windy,Moderate,2022-08-13 00:58:00
4967,11,Windy,Moderate,2023-10-12 23:47:00
4968,4,Rainy,Light,2022-01-22 06:44:00
4969,2,Snowy,Moderate,2024-03-26 23:42:00
4970,7,Windy,Light,2022-01-11 21:10:00
4971,4,Foggy,Heavy,2024-06-08 05:39:00
4972,6,Rainy,Moderate,2024-11-11 04:30:00
4973,1,Foggy,Moderate,2023-03-19 19:30:00
4974,4,Rainy,Moderate,2022-09-21 06:44:00
4975,10,Snowy,Moderate,2024-10-29 07:12:00
4976,3,Windy,Light,2023-12-30 23:02:00
4977,7,Windy,Heavy,2023-08-10 06:29:00
4978,6,Snowy,Moderate,2022-01-09 21:11:00
4979,13,Windy,Moderate,2023-09-10 07:18:00
4980,10,Windy,Heavy,2024-07-27 10:08:00
4981,8,Rainy,Moderate,2024-01-11 21:23:00
4982,8,Snowy,Light,2022-08-14 12:42:00
4983,12,Foggy,Heavy,2023-07-09 10:31:00
4984,7,Snowy,Light,2022-11-19 15:29:00
4985,1,Rainy,Moderate,2024-06-24 23:02:00
4986,4,Foggy,Moderate,2023-01-16 21:23:00
4987,7,Rainy,Heavy,2022-11-11 00:37:00
4988,8,Rainy,Heavy,2023-05-26 15:20:00
4989,2,Rainy,Light,2023-10-20 20:51:00
4990,13,Rainy,Heavy,2024-02-14 06:30:00
4991,12,Foggy,Moderate,2022-06-14 22:41:00
4992,2,Windy,Moderate,2022-07-11 21:31:00
4993,9,Clear,Heavy,2023-03-06 09:49:00
4994,6,Windy,Heavy,2023-09-17 18:35:00
4995,13,Rainy,Heavy,2023-07-12 10:41:00
4996,6,Snowy,Light,2022-02-04 12:19:00
4997,12,Clear,Light,2022-12-18 13:01:00
4998,6,Foggy,Heavy,2023-02-21 19:12:00
4999,1,Rainy,Light,2023-12-30 02:12:00
5000,8,Snowy,Heavy,2023-08-06 01:05:00
5001,1,Clear,Light,2022-02-28 20:14:00
5002,12,Rainy,Moderate,2024-03-05 02:01:00
5003,14,Snowy,Heavy,2024-10-11 21:01:00
5004,14,Clear,Moderate,2022-05-08 06:30:00
5005,12,Clear,Light,2024-10-29 03:47:00
5006,14,Snowy,Heavy,2024-08-12 19:56:00
5007,2,Clear,Heavy,2022-07-02 16:44:00
5008,8,Rainy,Light,2022-05-15 05:34:00
5009,4,Rainy,Moderate,2024-05-13 05:50:00
5010,2,Windy,Moderate,2023-01-18 23:01:00
5011,8,Rainy,Heavy,2023-07-13 21:11:00
5012,3,Snowy,Light,2024-05-12 07:57:00
5013,13,Snowy,Heavy,2023-11-08 08:31:00
5014,8,Windy,Moderate,2023-02-20 00:01:00
5015,5,Foggy,Moderate,2023-06-29 14:20:00
5016,7,Rainy,Heavy,2024-12-03 13:01:00
5017,13,Rainy,Light,2023-10-16 07:13:00
5018,10,Windy,Light,2022-09-03 16:12:00
5019,15,Snowy,Heavy,2023-11-04 01:22:00
5020,1,Clear,Heavy,2023-04-01 08:45:00
5021,3,Rainy,Moderate,2023-08-02 07:42:00
5022,14,Clear,Moderate,2023-03-08 20:34:00
5023,10,Windy,Moderate,2022-11-01 13:44:00
5024,8,Windy,Light,2023-10-23 22:18:00
5025,12,Snowy,Heavy,2024-04-04 22:21:00
5026,9,Snowy,Moderate,2022-03-14 22:18:00
5027,15,Clear,Heavy,2022-12-23 22:07:00
5028,13,Snowy,Moderate,2024-12-02 20:37:00
5029,2,Foggy,Moderate,2022-08-26 15:05:00
5030,10,Clear,Heavy,2022-03-21 11:24:00
5031,12,Rainy,Moderate,2023-08-14 11:11:00
5032,13,Clear,Light,2023-10-30 21:55:00
5033,15,Snowy,Heavy,2023-09-02 02:25:00
5034,5,Rainy,Heavy,2023-03-29 21:37:00
5035,7,Foggy,Light,2022-09-29 08:02:00
5036,13,Rainy,Light,2024-09-19 15:50:00
5037,2,Clear,Light,2022-11-12 21:29:00
5038,8,Rainy,Moderate,2023-08-02 17:46:00
5039,13,Snowy,Heavy,2022-03-08 23:58:00
5040,5,Windy,Light,2022-08-22 06:13:00
5041,15,Snowy,Light,2023-11-23 06:09:00
5042,7,Clear,Moderate,2024-05-27 04:18:00
5043,3,Clear,Moderate,2024-05-26 17:04:00
5044,13,Windy,Light,2023-12-06 10:13:00
5045,15,Snowy,Light,2024-01-19 07:58:00
5046,1,Windy,Light,2023-11-09 05:29:00
5047,14,Windy,Moderate,2024-02-29 18:56:00
5048,3,Clear,Light,2024-05-21 14:55:00
5049,6,Snowy,Light,2022-11-17 19:49:00
5050,7,Clear,Light,2024-02-03 20:56:00
5051,3,Foggy,Heavy,2024-07-26 01:16:00
5052,4,Foggy,Moderate,2022-03-19 01:17:00
5053,14,Foggy,Heavy,2024-03-05 19:51:00
5054,5,Rainy,Heavy,2023-09-02 13:18:00
5055,5,Clear,Heavy,2024-05-17 11:25:00
5056,13,Rainy,Heavy,2024-11-02 06:22:00
5057,10,Windy,Light,2024-09-08 05:22:00
5058,4,Foggy,Light,2023-07-15 22:23:00
5059,12,Snowy,Moderate,2024-04-24 12:27:00
5060,2,Clear,Heavy,2022-03-14 19:54:00
5061,13,Rainy,Heavy,2024-07-25 21:07:00
5062,11,Snowy,Heavy,2023-02-28 21:33:00
5063,9,Foggy,Moderate,2022-05-21 03:12:00
5064,6,Rainy,Heavy,2024-05-09 06:21:00
5065,2,Rainy,Heavy,2022-10-08 11:36:00
5066,10,Windy,Moderate,2022-12-28 10:05:00
5067,9,Clear,Light,2023-10-13 11:55:00
5068,11,Rainy,Moderate,2024-08-15 19:22:00
5069,1,Foggy,Light,2023-10-15 16:28:00
5070,3,Windy,Moderate,2022-06-25 19:51:00
5071,5,Clear,Moderate,2023-01-31 05:44:00
5072,11,Foggy,Light,2023-12-22 05:15:00
5073,7,Rainy,Heavy,2024-09-02 15:26:00
5074,6,Clear,Moderate,2023-07-26 20:04:00
5075,11,Clear,Heavy,2022-10-11 10:44:00
5076,3,Snowy,Light,2024-06-02 07:28:00
5077,7,Foggy,Heavy,2024-06-16 07:40:00
5078,15,Clear,Light,2022-08-04 16:25:00
5079,15,Clear,Light,2022-12-16 17:54:00
5080,2,Rainy,Light,2024-05-17 13:20:00
5081,15,Windy,Moderate,2024-04-27 00:04:00
5082,13,Clear,Moderate,2022-01-24 07:49:00
5083,2,Snowy,Light,2024-11-27 12:49:00
5084,3,Windy,Moderate,2022-12-03 22:35:00
5085,13,Snowy,Light,2024-08-04 18:46:00
5086,8,Rainy,Light,2022-09-26 08:32:00
5087,13,Clear,Moderate,2022-10-14 20:36:00
5088,8,Windy,Moderate,2022-08-20 06:46:00
5089,3,Windy,Light,2022-02-22 10:30:00
5090,12,Clear,Moderate,2023-04-30 21:51:00
5091,12,Windy,Heavy,2024-01-28 11:51:00
5092,6,Clear,Heavy,2023-05-13 04:26:00
5093,10,Windy,Moderate,2024-06-20 01:09:00
5094,5,Rainy,Moderate,2024-06-22 11:26:00
5095,13,Rainy,Light,2023-08-31 14:00:00
5096,10,Windy,Moderate,2023-08-19 10:10:00
5097,4,Snowy,Moderate,2023-03-08 03:09:00
5098,6,Windy,Moderate,2023-02-06 13:49:00
5099,13,Clear,Light,2023-06-29 06:26:00
5100,2,Snowy,Heavy,2022-10-14 18:34:00
5101,13,Snowy,Light,2021-12-26 02:22:00
5102,4,Clear,Light,2023-05-26 05:11:00
5103,1,Windy,Heavy,2024-11-20 21:52:00
5104,7,Rainy,Heavy,2024-01-17 16:18:00
5105,7,Foggy,Light,2023-07-19 23:33:00
5106,14,Windy,Light,2024-05-05 23:35:00
5107,4,Rainy,Light,2024-08-20 19:28:00
5108,2,Rainy,Moderate,2023-10-09 23:33:00
5109,7,Clear,Heavy,2024-03-03 19:15:00
5110,9,Clear,Moderate,2022-12-20 13:41:00
5111,8,Windy,Moderate,2023-04-15 07:29:00
5112,14,Foggy,Moderate,2022-10-11 12:02:00
5113,10,Snowy,Moderate,2022-11-15 08:22:00
5114,8,Rainy,Moderate,2022-04-06 03:42:00
5115,6,Rainy,Heavy,2024-03-22 15:54:00
5116,12,Rainy,Heavy,2023-06-06 19:20:00
5117,11,Windy,Heavy,2024-02-21 18:45:00
5118,8,Snowy,Light,2022-09-25 12:25:00
5119,1,Clear,Heavy,2024-06-11 00:02:00
5120,4,Rainy,Heavy,2023-12-18 15:01:00
5121,6,Clear,Moderate,2024-06-28 15:13:00
5122,15,Rainy,Moderate,2023-10-25 15:30:00
5123,13,Rainy,Heavy,2024-11-20 23:49:00
5124,7,Clear,Heavy,2024-03-26 01:36:00
5125,7,Rainy,Light,2023-05-13 16:45:00
5126,5,Windy,Moderate,2024-03-30 20:01:00
5127,15,Foggy,Light,2023-12-03 20:29:00
5128,9,Windy,Light,2023-06-09 22:36:00
5129,1,Clear,Heavy,2022-04-24 08:03:00
5130,9,Clear,Light,2023-08-29 14:37:00
5131,6,Clear,Light,2022-07-16 12:02:00
5132,8,Snowy,Light,2022-12-05 07:50:00
5133,3,Snowy,Moderate,2022-05-30 12:35:00
5134,9,Windy,Moderate,2024-06-16 20:00:00
5135,2,Clear,Moderate,2023-04-06 05:15:00
5136,4,Windy,Heavy,2022-08-02 08:08:00
5137,1,Foggy,Heavy,2022-04-18 13:58:00
5138,15,Snowy,Heavy,2023-10-01 04:17:00
5139,10,Snowy,Light,2024-08-21 03:54:00
5140,9,Windy,Light,2023-10-04 11:28:00
5141,5,Clear,Moderate,2024-07-26 16:33:00
5142,12,Windy,Heavy,2022-12-12 07:43:00
5143,8,Foggy,Light,2023-06-26 23:51:00
5144,14,Foggy,Heavy,2023-10-28 17:46:00
5145,9,Rainy,Heavy,2023-12-21 08:47:00
5146,13,Snowy,Light,2022-10-17 12:38:00
5147,3,Clear,Heavy,2023-04-07 03:49:00
5148,1,Clear,Light,2022-12-19 03:05:00
5149,4,Snowy,Moderate,2024-07-20 22:57:00
5150,8,Windy,Heavy,2024-12-14 12:53:00
5151,1,Snowy,Heavy,2022-08-19 14:28:00
5152,7,Windy,Light,2023-06-28 23:07:00
5153,8,Rainy,Moderate,2022-07-08 03:51:00
5154,3,Rainy,Light,2024-06-13 11:18:00
5155,14,Foggy,Heavy,2023-06-11 18:38:00
5156,10,Clear,Moderate,2024-04-30 18:25:00
5157,8,Windy,Heavy,2022-05-19 03:34:00
5158,8,Foggy,Moderate,2022-04-01 23:10:00
5159,11,Snowy,Moderate,2022-04-10 16:17:00
