ShipmentID,ProviderID,CustomerID,OriginLocationID,DestinationLocationID,ShipmentStatus,DeliveryStatus,ShipmentDate,DeliveryDate
4312,3,3467,9,8,In-Transit,Delayed,2024-08-02,2024-08-13
4313,5,3911,6,14,Pending,Delayed,2021-12-31,2022-01-19
4314,3,2679,13,10,Pending,Canceled,2024-06-05,2024-06-27
4315,1,3480,5,8,In-Transit,Delayed,2024-08-24,2024-08-29
4316,5,626,7,3,Delivered,Completed,2023-01-12,2023-02-01
4317,5,568,9,14,Delivered,Completed,2022-08-18,2022-08-23
4318,1,4680,11,2,Delivered,Completed,2023-12-21,2024-01-08
4319,4,1149,15,7,In-Transit,Canceled,2023-08-23,2023-09-01
4320,1,3941,2,5,Delivered,Completed,2022-09-22,2022-09-26
4321,1,943,13,12,Delivered,Completed,2023-07-24,2023-07-29
4322,3,2492,4,1,Delivered,Completed,2023-06-18,2023-07-03
4323,1,4754,3,6,In-Transit,Returned,2023-12-20,2024-01-04
4324,1,3683,6,2,In-Transit,Delayed,2022-09-01,2022-09-18
4325,5,2366,12,13,Pending,Returned,2023-05-15,2023-05-26
4326,5,2217,5,7,Delivered,Completed,2023-06-29,2023-07-04
4327,1,3817,7,10,In-Transit,Returned,2023-01-02,2023-01-18
4328,1,4336,1,10,In-Transit,Returned,2024-11-24,2024-11-28
4329,1,2292,10,7,In-Transit,Canceled,2023-12-31,2024-01-04
4330,3,4039,2,3,Pending,Returned,2023-05-11,2023-05-22
4331,2,2016,7,6,Delivered,Completed,2023-04-01,2023-04-09
4332,2,2887,10,1,Pending,Canceled,2023-10-12,2023-10-17
4333,1,4666,11,2,Pending,Delayed,2022-05-21,2022-06-09
4334,1,1839,5,2,Pending,Returned,2024-08-20,2024-09-05
4335,2,727,6,11,In-Transit,Returned,2023-03-05,2023-03-20
4336,1,2475,15,7,Pending,Delayed,2024-02-16,2024-03-02
4337,1,4308,13,4,Delivered,Completed,2024-05-06,2024-05-24
4338,4,230,7,2,In-Transit,Delayed,2023-10-27,2023-11-04
4339,4,1273,8,1,In-Transit,Canceled,2023-08-28,2023-09-16
4340,3,1982,9,10,In-Transit,Returned,2022-09-07,2022-09-13
4341,1,3521,11,1,Pending,Delayed,2023-09-14,2023-09-19
4342,4,3296,10,8,Pending,Delayed,2023-06-20,2023-06-29
4343,5,2643,14,1,In-Transit,Canceled,2024-05-01,2024-05-05
4344,3,2824,3,6,Delivered,Completed,2022-04-05,2022-04-12
4345,4,2216,4,5,Pending,Returned,2023-03-05,2023-03-19
4346,4,1353,9,11,In-Transit,Delayed,2023-04-05,2023-04-16
4347,2,3665,8,1,Delivered,Completed,2024-12-16,2024-12-25
4348,3,2195,9,6,Pending,Returned,2023-11-19,2023-11-30
4349,1,739,8,12,In-Transit,Delayed,2023-04-12,2023-05-01
4350,4,4263,12,3,Pending,Canceled,2024-04-06,2024-04-17
4351,2,4856,4,14,In-Transit,Returned,2023-03-16,2023-03-25
4352,4,1770,6,14,Delivered,Completed,2022-04-02,2022-04-12
4353,5,195,12,3,Delivered,Completed,2024-11-17,2024-12-04
4354,1,113,2,7,In-Transit,Delayed,2024-02-14,2024-02-28
4355,1,4223,10,8,Pending,Returned,2022-03-06,2022-03-22
4356,1,4033,8,12,In-Transit,Returned,2022-01-18,2022-01-22
4357,4,795,13,14,In-Transit,Returned,2023-09-22,2023-09-26
4358,4,2604,10,14,Pending,Canceled,2024-09-05,2024-09-13
4359,5,1322,7,14,Pending,Canceled,2024-06-26,2024-07-03
4360,1,3801,3,2,In-Transit,Delayed,2022-06-21,2022-07-10
4361,4,3136,8,2,Pending,Canceled,2023-08-04,2023-08-17
4362,3,2789,11,15,Delivered,Completed,2022-08-25,2022-09-08
4363,1,1670,13,7,Delivered,Completed,2022-03-11,2022-03-17
4364,5,4341,3,5,Pending,Canceled,2024-06-16,2024-06-25
4365,4,1336,12,3,Delivered,Completed,2024-09-19,2024-10-06
4366,3,3275,8,15,Pending,Returned,2022-11-27,2022-12-09
4367,4,843,8,1,In-Transit,Returned,2022-11-17,2022-12-09
4368,5,4139,2,1,Delivered,Completed,2023-11-14,2023-12-05
4369,3,3431,8,4,Pending,Delayed,2023-05-12,2023-05-27
4370,2,1889,10,11,Delivered,Completed,2024-08-26,2024-09-04
4371,5,2570,6,7,In-Transit,Delayed,2023-10-10,2023-11-01
4372,2,467,13,12,Delivered,Completed,2024-03-16,2024-03-20
4373,2,1534,15,2,Pending,Delayed,2022-10-05,2022-10-26
4374,5,4494,4,14,Pending,Delayed,2022-08-11,2022-08-20
4375,3,760,10,11,Delivered,Completed,2022-02-07,2022-02-14
4376,1,2398,1,7,Pending,Returned,2022-09-14,2022-10-06
4377,4,1983,2,9,Pending,Returned,2024-11-14,2024-11-27
4378,4,3208,5,2,Delivered,Completed,2022-04-07,2022-04-21
4379,3,4420,8,15,In-Transit,Canceled,2024-07-03,2024-07-18
4380,3,4803,11,12,In-Transit,Delayed,2022-04-11,2022-04-21
4381,1,4613,13,12,Delivered,Completed,2022-04-24,2022-04-29
4382,4,1025,4,1,Pending,Delayed,2022-09-02,2022-09-18
4383,3,2657,10,15,Delivered,Completed,2022-10-26,2022-11-01
4384,2,3305,7,6,In-Transit,Delayed,2023-09-08,2023-09-17
4385,5,3619,14,5,In-Transit,Canceled,2024-11-01,2024-11-14
4386,5,4506,7,8,Pending,Returned,2024-11-19,2024-11-23
4387,4,4560,5,12,Pending,Canceled,2022-05-18,2022-06-02
4388,5,64,2,8,Delivered,Completed,2022-06-15,2022-06-25
4389,5,4687,15,7,Delivered,Completed,2022-11-28,2022-12-02
4390,1,4521,7,15,In-Transit,Delayed,2023-10-03,2023-10-16
4391,1,615,12,1,Delivered,Completed,2024-03-27,2024-04-04
4392,4,3522,11,14,In-Transit,Delayed,2024-07-17,2024-07-28
4393,3,2695,9,3,In-Transit,Canceled,2023-04-26,2023-05-05
4394,4,4081,12,5,In-Transit,Returned,2024-05-26,2024-05-30
4395,1,3859,4,2,Pending,Canceled,2024-02-05,2024-02-10
4396,1,384,2,5,In-Transit,Delayed,2024-02-28,2024-03-13
4397,1,4451,8,7,Delivered,Completed,2024-01-01,2024-01-12
4398,2,2130,11,13,Delivered,Completed,2022-12-13,2022-12-31
4399,1,2571,6,7,Delivered,Completed,2024-06-07,2024-06-13
4400,3,4065,8,1,Pending,Canceled,2023-03-15,2023-03-26
4401,1,4992,7,6,In-Transit,Canceled,2022-06-27,2022-07-04
4402,2,1057,8,13,Delivered,Completed,2024-07-05,2024-07-18
4403,3,710,2,3,Delivered,Completed,2024-06-06,2024-06-12
4404,2,1058,8,11,Pending,Canceled,2023-07-30,2023-08-16
4405,5,4848,8,7,Pending,Delayed,2024-09-01,2024-09-14
4406,4,4245,5,7,Pending,Delayed,2023-01-03,2023-01-21
4407,4,759,11,1,In-Transit,Delayed,2023-10-05,2023-10-12
4408,3,4910,13,8,In-Transit,Returned,2023-04-29,2023-05-13
4409,5,4012,6,15,In-Transit,Returned,2023-12-18,2023-12-22
4410,5,2125,11,7,Pending,Canceled,2024-07-23,2024-07-31
4411,5,3426,11,15,In-Transit,Returned,2023-06-02,2023-06-08
4412,3,4435,8,3,Pending,Returned,2024-06-07,2024-06-14
4413,2,4253,12,14,Delivered,Completed,2024-04-26,2024-05-14
4414,1,2090,1,5,In-Transit,Delayed,2024-12-03,2024-12-10
4415,4,790,10,15,In-Transit,Returned,2022-09-14,2022-09-19
4416,1,3587,5,14,Delivered,Completed,2024-05-25,2024-06-13
4417,1,3843,10,11,In-Transit,Delayed,2024-05-15,2024-05-19
4418,2,3274,13,8,Pending,Returned,2023-08-11,2023-08-23
4419,2,3268,15,13,Pending,Canceled,2024-12-02,2024-12-13
4420,2,2745,5,9,In-Transit,Delayed,2022-08-29,2022-09-13
4421,2,4509,14,2,Delivered,Completed,2023-02-11,2023-02-15
4422,2,1160,15,3,In-Transit,Returned,2024-02-17,2024-02-26
4423,3,1431,12,6,Pending,Returned,2024-11-28,2024-12-08
4424,4,3769,8,13,Delivered,Completed,2023-09-13,2023-10-03
4425,5,4160,2,1,In-Transit,Returned,2022-04-20,2022-05-04
4426,3,1496,12,7,Pending,Returned,2022-09-27,2022-10-13
4427,4,4215,12,9,In-Transit,Returned,2024-09-10,2024-09-15
4428,1,211,11,12,Delivered,Completed,2024-10-09,2024-10-14
4429,1,1488,13,9,Delivered,Completed,2023-09-09,2023-09-28
4430,5,2798,1,13,Delivered,Completed,2024-04-04,2024-04-17
4431,2,4285,15,2,In-Transit,Returned,2022-10-12,2022-10-30
4432,3,1609,3,13,In-Transit,Returned,2022-04-23,2022-05-08
4433,1,4851,13,3,Pending,Canceled,2024-10-30,2024-11-20
4434,1,877,13,8,In-Transit,Returned,2024-04-01,2024-04-16
4435,2,4194,3,12,In-Transit,Delayed,2024-03-13,2024-04-01
4436,5,2728,10,14,Pending,Canceled,2023-09-21,2023-09-29
4437,4,2729,1,8,In-Transit,Canceled,2024-05-16,2024-05-29
4438,4,1936,10,15,In-Transit,Returned,2023-11-23,2023-12-10
4439,4,642,9,13,In-Transit,Returned,2023-12-03,2023-12-20
4440,5,4857,9,15,Delivered,Completed,2024-09-03,2024-09-11
4441,1,829,10,14,In-Transit,Returned,2024-04-29,2024-05-13
4442,4,3797,1,6,In-Transit,Delayed,2024-11-08,2024-11-12
4443,2,2921,14,8,In-Transit,Returned,2024-07-23,2024-07-28
4444,2,113,14,8,Delivered,Completed,2023-10-04,2023-10-17
4445,1,235,9,12,Pending,Returned,2024-07-14,2024-07-27
4446,1,3579,9,14,Delivered,Completed,2023-11-04,2023-11-19
4447,4,3132,4,11,Pending,Returned,2024-03-24,2024-04-05
4448,2,2256,11,2,In-Transit,Returned,2023-05-03,2023-05-07
4449,5,3070,3,5,In-Transit,Canceled,2022-03-02,2022-03-17
4450,1,3121,2,12,Delivered,Completed,2022-02-14,2022-02-28
4451,1,383,3,8,Delivered,Completed,2022-06-18,2022-07-07
4452,5,4581,2,13,In-Transit,Canceled,2023-04-25,2023-05-05
4453,4,4030,9,8,In-Transit,Canceled,2022-08-25,2022-09-15
4454,4,4403,6,15,Delivered,Completed,2022-11-15,2022-11-19
4455,4,45,13,10,Delivered,Completed,2024-08-21,2024-08-31
4456,1,1225,2,12,Pending,Delayed,2023-09-06,2023-09-14
4457,5,3433,1,7,Delivered,Completed,2024-07-02,2024-07-18
4458,3,3539,10,12,Pending,Returned,2024-02-26,2024-03-07
4459,3,4981,7,3,In-Transit,Canceled,2023-11-07,2023-11-19
4460,5,4317,11,2,Delivered,Completed,2024-01-17,2024-01-21
4461,3,2357,1,2,Delivered,Completed,2023-04-26,2023-05-04
4462,2,1040,7,5,Pending,Delayed,2022-10-09,2022-10-23
4463,1,1993,3,9,In-Transit,Delayed,2023-09-28,2023-10-04
4464,2,4598,12,14,Delivered,Completed,2023-08-30,2023-09-21
4465,1,214,15,9,In-Transit,Delayed,2023-01-14,2023-01-18
4466,3,962,7,2,Pending,Delayed,2022-01-22,2022-02-10
4467,2,4468,15,13,In-Transit,Returned,2023-06-14,2023-07-01
4468,4,209,8,3,Pending,Delayed,2022-07-23,2022-08-09
4469,5,2370,1,14,Pending,Delayed,2023-04-20,2023-04-24
4470,1,3429,12,1,Delivered,Completed,2022-02-05,2022-02-27
4471,1,618,8,7,Pending,Delayed,2024-08-14,2024-09-04
4472,4,771,13,14,Pending,Returned,2023-01-16,2023-02-07
4473,3,226,8,2,Pending,Delayed,2023-11-14,2023-11-21
4474,1,4155,1,14,Pending,Returned,2023-02-15,2023-03-08
4475,5,2624,6,11,Delivered,Completed,2023-12-11,2023-12-23
4476,4,276,12,7,Delivered,Completed,2024-01-29,2024-02-13
4477,4,4699,1,11,Delivered,Completed,2022-03-25,2022-04-04
4478,4,563,15,6,Pending,Delayed,2024-08-19,2024-09-06
4479,3,310,15,9,Delivered,Completed,2023-07-29,2023-08-20
4480,3,3420,4,2,Pending,Delayed,2023-05-26,2023-06-06
4481,5,375,7,4,In-Transit,Returned,2023-01-25,2023-02-13
4482,5,1266,10,13,Pending,Returned,2022-05-26,2022-06-15
4483,5,3899,12,1,Delivered,Completed,2022-04-29,2022-05-12
4484,4,1694,3,9,In-Transit,Returned,2024-12-18,2025-01-02
4485,5,4196,5,10,Pending,Returned,2023-01-24,2023-02-04
4486,3,3730,9,12,Pending,Delayed,2024-10-24,2024-10-29
4487,1,1049,10,11,In-Transit,Delayed,2022-03-13,2022-03-17
4488,3,1573,12,5,Pending,Delayed,2022-02-05,2022-02-22
4489,3,3131,3,6,Delivered,Completed,2022-01-11,2022-01-17
4490,3,1374,3,6,Pending,Canceled,2024-09-13,2024-09-28
4491,4,976,7,13,In-Transit,Canceled,2023-08-18,2023-09-09
4492,3,3507,13,9,Delivered,Completed,2024-01-01,2024-01-15
4493,4,4500,3,8,Delivered,Completed,2024-05-06,2024-05-20
4494,1,1440,9,15,Delivered,Completed,2023-11-05,2023-11-10
4495,1,4382,12,8,In-Transit,Delayed,2024-07-11,2024-07-30
4496,5,4604,12,8,Pending,Canceled,2023-06-03,2023-06-22
4497,5,3842,8,14,Pending,Canceled,2023-05-28,2023-06-07
4498,2,730,2,7,Delivered,Completed,2024-01-30,2024-02-19
4499,4,4827,1,10,In-Transit,Returned,2022-05-18,2022-05-24
4500,4,83,15,2,Pending,Canceled,2023-06-12,2023-06-29
4501,2,4508,9,1,In-Transit,Returned,2022-12-29,2023-01-13
4502,3,4700,12,1,In-Transit,Canceled,2022-01-06,2022-01-25
4503,4,1974,14,9,Delivered,Completed,2022-02-19,2022-03-01
4504,1,444,7,4,Pending,Canceled,2022-03-01,2022-03-07
4505,4,4555,2,15,Pending,Canceled,2022-10-17,2022-11-02
4506,3,4821,13,14,Delivered,Completed,2023-09-01,2023-09-14
4507,1,2919,11,12,In-Transit,Returned,2022-01-08,2022-01-26
4508,3,1254,15,4,In-Transit,Delayed,2022-02-22,2022-03-09
4509,1,2932,2,3,Pending,Returned,2024-02-21,2024-03-07
4510,1,4009,8,12,In-Transit,Canceled,2023-12-08,2023-12-12
4511,3,4798,11,4,In-Transit,Delayed,2023-07-05,2023-07-26
4512,4,1032,6,9,In-Transit,Returned,2022-02-15,2022-03-02
4513,1,2247,15,10,In-Transit,Delayed,2023-02-14,2023-02-18
4514,4,1102,15,9,In-Transit,Canceled,2022-06-19,2022-07-10
4515,2,3481,2,5,In-Transit,Canceled,2024-02-19,2024-03-08
4516,1,3944,1,14,Delivered,Completed,2023-05-28,2023-06-18
4517,5,1864,13,9,Pending,Delayed,2024-08-30,2024-09-06
4518,2,4385,8,4,Pending,Canceled,2023-03-14,2023-04-02
4519,3,1907,15,4,Pending,Delayed,2024-03-27,2024-04-12
4520,2,3363,13,3,In-Transit,Delayed,2022-04-22,2022-05-01
4521,1,1653,1,12,Delivered,Completed,2023-12-14,2023-12-21
4522,4,4194,9,8,Delivered,Completed,2024-03-22,2024-04-03
4523,5,1154,13,4,Pending,Delayed,2023-12-22,2024-01-11
4524,3,877,1,12,Pending,Returned,2023-01-02,2023-01-23
4525,4,1972,2,10,Pending,Returned,2023-12-28,2024-01-06
4526,2,853,12,3,In-Transit,Delayed,2023-03-08,2023-03-22
4527,5,2932,10,13,In-Transit,Returned,2022-03-01,2022-03-11
4528,1,4239,12,5,Pending,Returned,2023-08-25,2023-09-06
4529,4,1802,12,8,Pending,Canceled,2023-05-23,2023-05-27
4530,1,4097,1,5,In-Transit,Returned,2024-12-16,2024-12-28
4531,5,4841,9,3,Delivered,Completed,2024-11-05,2024-11-26
4532,4,3520,10,12,In-Transit,Returned,2023-12-18,2024-01-01
4533,4,170,12,1,In-Transit,Canceled,2022-03-31,2022-04-22
4534,1,1794,4,11,Delivered,Completed,2022-05-30,2022-06-10
4535,2,1918,5,4,In-Transit,Canceled,2023-09-27,2023-10-17
4536,5,1111,15,4,Pending,Delayed,2023-07-07,2023-07-16
4537,3,209,14,3,In-Transit,Canceled,2022-09-15,2022-09-21
4538,4,2924,15,12,Pending,Delayed,2022-05-06,2022-05-27
4539,1,3374,8,10,Pending,Returned,2022-10-14,2022-10-26
4540,3,4210,14,7,Pending,Returned,2024-07-26,2024-08-06
4541,2,3167,5,10,Delivered,Completed,2023-04-14,2023-05-01
4542,4,2030,5,6,Delivered,Completed,2024-12-13,2024-12-29
4543,1,4184,4,12,Delivered,Completed,2022-10-13,2022-10-25
4544,2,237,1,15,Pending,Canceled,2023-12-07,2023-12-20
4545,3,987,1,6,Pending,Canceled,2022-02-10,2022-02-21
4546,2,3756,3,15,Pending,Canceled,2022-02-09,2022-02-24
4547,2,3739,4,7,Delivered,Completed,2023-09-02,2023-09-24
4548,3,4896,13,8,Delivered,Completed,2024-11-22,2024-11-27
4549,3,75,7,10,In-Transit,Returned,2024-06-03,2024-06-08
4550,1,2319,15,13,Delivered,Completed,2024-09-07,2024-09-14
4551,2,3075,13,10,Delivered,Completed,2023-02-21,2023-03-07
4552,4,4974,6,3,Pending,Delayed,2024-08-23,2024-09-13
4553,2,4951,14,6,In-Transit,Canceled,2023-05-30,2023-06-10
4554,1,747,4,3,In-Transit,Delayed,2022-09-09,2022-09-29
4555,3,2772,15,13,Delivered,Completed,2022-01-04,2022-01-09
4556,2,469,11,14,In-Transit,Returned,2022-07-23,2022-07-27
4557,4,3139,4,1,Delivered,Completed,2023-01-14,2023-01-23
4558,4,3322,15,12,Delivered,Completed,2023-04-11,2023-04-24
4559,1,4912,14,1,Pending,Canceled,2024-01-23,2024-02-12
4560,4,4427,11,2,Delivered,Completed,2024-08-26,2024-09-11
4561,1,4520,13,7,Pending,Canceled,2024-10-01,2024-10-16
4562,4,4375,15,6,Pending,Returned,2022-08-10,2022-08-23
4563,2,3801,13,10,Pending,Returned,2024-11-08,2024-11-29
4564,5,4984,6,5,Pending,Delayed,2023-11-22,2023-12-09
4565,1,509,3,15,Delivered,Completed,2023-04-26,2023-05-06
4566,5,829,13,6,In-Transit,Returned,2022-01-12,2022-01-19
4567,4,925,6,1,Pending,Delayed,2024-01-26,2024-02-05
4568,2,1820,13,11,Delivered,Completed,2024-03-08,2024-03-19
4569,3,1280,14,10,In-Transit,Canceled,2023-02-24,2023-03-12
4570,1,4372,8,10,Delivered,Completed,2022-12-28,2023-01-15
4571,3,741,3,2,Delivered,Completed,2022-12-30,2023-01-14
4572,5,3192,11,15,Pending,Delayed,2024-06-26,2024-07-05
4573,5,2370,13,11,In-Transit,Returned,2024-07-25,2024-08-04
4574,5,1705,12,1,In-Transit,Canceled,2024-03-18,2024-03-22
4575,2,4354,15,11,Delivered,Completed,2022-07-13,2022-07-21
4576,4,4737,5,4,Pending,Canceled,2022-10-28,2022-11-02
4577,2,654,3,7,In-Transit,Returned,2022-06-11,2022-06-27
4578,3,4259,9,1,In-Transit,Canceled,2022-07-08,2022-07-22
4579,3,4950,6,9,Delivered,Completed,2023-08-29,2023-09-10
4580,1,3772,3,12,In-Transit,Returned,2022-12-06,2022-12-26
4581,3,3786,3,1,In-Transit,Delayed,2023-12-18,2024-01-01
4582,2,590,9,5,Delivered,Completed,2022-09-28,2022-10-02
4583,2,2084,1,7,Pending,Delayed,2023-01-21,2023-02-09
4584,2,1438,7,6,Pending,Returned,2022-11-05,2022-11-26
4585,5,2819,5,8,Delivered,Completed,2023-08-08,2023-08-30
4586,1,4926,10,7,Pending,Delayed,2022-09-11,2022-09-16
4587,1,691,2,15,Delivered,Completed,2022-08-25,2022-09-05
4588,5,3475,5,14,Delivered,Completed,2023-05-21,2023-06-07
4589,3,4451,10,15,Delivered,Completed,2022-05-27,2022-06-15
4590,1,2803,1,11,Pending,Returned,2023-07-13,2023-07-22
4591,4,1890,1,14,In-Transit,Delayed,2022-03-29,2022-04-10
4592,2,2058,2,1,Delivered,Completed,2022-10-14,2022-10-21
4593,2,3829,8,4,Pending,Canceled,2024-01-15,2024-01-20
4594,2,796,10,8,In-Transit,Delayed,2023-08-23,2023-09-09
4595,4,813,10,9,Delivered,Completed,2023-12-20,2023-12-24
4596,3,584,1,9,In-Transit,Returned,2022-02-19,2022-03-13
4597,1,3073,10,5,Pending,Canceled,2024-03-19,2024-03-28
4598,3,4864,9,12,In-Transit,Canceled,2022-02-06,2022-02-20
4599,5,2270,8,6,In-Transit,Canceled,2022-05-26,2022-06-13
4600,2,2405,7,8,Pending,Canceled,2022-05-17,2022-06-02
4601,1,1848,10,14,Pending,Canceled,2022-01-11,2022-01-15
4602,5,2763,2,15,Pending,Returned,2022-09-17,2022-10-02
4603,2,643,13,11,Pending,Canceled,2023-01-25,2023-02-11
4604,1,3996,8,14,Delivered,Completed,2022-11-13,2022-11-25
4605,5,4373,4,7,In-Transit,Returned,2024-02-12,2024-03-01
4606,2,584,4,1,In-Transit,Returned,2023-01-12,2023-01-25
4607,5,2719,11,4,In-Transit,Returned,2024-01-27,2024-02-13
4608,1,916,6,2,In-Transit,Returned,2024-06-27,2024-07-11
4609,5,1429,6,12,In-Transit,Returned,2023-08-10,2023-08-18
4610,2,4151,7,11,Pending,Delayed,2023-08-28,2023-09-12
4611,4,2751,7,5,In-Transit,Delayed,2024-07-07,2024-07-13
4612,4,4888,7,15,In-Transit,Delayed,2021-12-26,2022-01-11
4613,3,114,12,5,In-Transit,Returned,2022-08-09,2022-08-25
4614,3,2494,11,3,Delivered,Completed,2023-04-23,2023-05-04
4615,1,4102,3,7,Pending,Canceled,2022-06-28,2022-07-18
4616,1,1673,2,3,Delivered,Completed,2022-06-11,2022-06-20
4617,3,1210,6,15,Delivered,Completed,2023-02-10,2023-02-25
4618,1,4070,1,11,Pending,Canceled,2022-07-24,2022-08-06
4619,4,4074,5,13,Pending,Delayed,2022-11-28,2022-12-09
4620,5,2542,13,4,In-Transit,Canceled,2024-12-15,2024-12-25
4621,2,138,14,7,Delivered,Completed,2023-05-28,2023-06-14
4622,3,3988,7,8,In-Transit,Delayed,2024-03-22,2024-04-11
4623,2,671,5,11,Pending,Delayed,2023-12-29,2024-01-15
4624,1,888,10,11,Pending,Canceled,2022-09-16,2022-09-28
4625,1,4353,14,13,Delivered,Completed,2022-06-27,2022-07-10
4626,4,4677,8,15,Delivered,Completed,2023-09-10,2023-09-20
4627,3,259,6,7,Delivered,Completed,2022-04-14,2022-04-22
4628,4,4008,8,15,Delivered,Completed,2024-03-13,2024-04-04
4629,4,3072,8,7,In-Transit,Canceled,2024-02-25,2024-03-13
4630,1,1332,4,10,Delivered,Completed,2023-12-11,2023-12-23
4631,3,124,12,3,Delivered,Completed,2023-05-30,2023-06-11
4632,2,4589,12,1,Pending,Canceled,2023-03-25,2023-04-01
4633,3,2729,3,11,In-Transit,Returned,2023-09-04,2023-09-17
4634,4,3613,4,6,In-Transit,Canceled,2024-12-04,2024-12-22
4635,4,2020,14,2,Delivered,Completed,2023-10-04,2023-10-19
4636,5,4981,10,5,Delivered,Completed,2022-09-26,2022-10-02
4637,4,631,11,3,Pending,Canceled,2022-12-30,2023-01-13
4638,2,2685,15,11,Delivered,Completed,2023-03-28,2023-04-09
4639,2,4739,15,9,In-Transit,Returned,2023-06-05,2023-06-23
4640,4,338,13,1,Delivered,Completed,2022-11-09,2022-11-30
4641,2,4313,4,13,Delivered,Completed,2024-10-29,2024-11-15
4642,2,4108,10,5,Delivered,Completed,2024-10-21,2024-11-06
4643,3,1108,14,7,Pending,Returned,2024-08-26,2024-09-01
4644,2,437,4,8,In-Transit,Canceled,2022-09-08,2022-09-16
4645,1,482,10,2,Pending,Returned,2022-09-03,2022-09-17
4646,3,1084,5,7,Pending,Canceled,2024-08-01,2024-08-16
4647,2,953,10,14,Pending,Delayed,2023-04-26,2023-05-16
4648,2,1380,13,7,In-Transit,Delayed,2022-10-02,2022-10-10
4649,1,940,8,1,Pending,Returned,2023-07-19,2023-07-30
4650,2,3844,7,5,In-Transit,Canceled,2023-12-15,2023-12-23
4651,4,930,1,2,Delivered,Completed,2023-05-25,2023-05-30
4652,4,4349,10,7,In-Transit,Canceled,2024-11-13,2024-11-29
4653,1,1112,9,4,Pending,Canceled,2024-09-07,2024-09-18
4654,2,3593,6,13,Pending,Canceled,2024-08-19,2024-09-02
4655,2,2891,11,5,Pending,Returned,2024-06-16,2024-06-20
4656,2,3343,9,11,Delivered,Completed,2023-03-04,2023-03-10
4657,1,4821,4,6,Delivered,Completed,2023-11-03,2023-11-13
4658,2,4178,10,11,In-Transit,Returned,2023-08-22,2023-09-04
4659,5,433,5,9,Delivered,Completed,2023-06-19,2023-07-09
4660,2,187,6,11,Pending,Returned,2024-06-28,2024-07-05
4661,4,2454,3,8,In-Transit,Returned,2023-10-31,2023-11-13
4662,5,2398,2,6,Pending,Canceled,2022-02-03,2022-02-23
4663,5,1984,13,6,Pending,Delayed,2024-03-30,2024-04-16
4664,5,2405,13,14,In-Transit,Delayed,2024-01-28,2024-02-09
4665,4,1974,12,1,Pending,Canceled,2023-01-07,2023-01-17
4666,5,2046,12,6,Pending,Canceled,2022-03-23,2022-04-11
4667,4,3987,3,6,Pending,Delayed,2023-01-09,2023-01-22
4668,5,1213,5,4,Delivered,Completed,2024-11-15,2024-11-27
4669,5,636,15,5,Pending,Canceled,2023-09-25,2023-10-04
4670,2,3662,9,8,Delivered,Completed,2023-11-10,2023-12-02
4671,4,4016,7,13,Pending,Returned,2022-07-19,2022-07-25
4672,2,3023,9,6,In-Transit,Canceled,2022-12-16,2022-12-31
4673,4,4786,13,7,Pending,Delayed,2022-12-02,2022-12-24
4674,5,3361,8,14,Pending,Delayed,2024-01-01,2024-01-20
4675,4,1130,12,7,In-Transit,Delayed,2022-10-14,2022-11-01
4676,5,1808,9,5,Pending,Returned,2024-03-16,2024-03-28
4677,1,4412,3,11,Delivered,Completed,2024-08-11,2024-08-15
4678,5,4981,6,2,Pending,Delayed,2022-12-07,2022-12-22
4679,5,2662,3,4,In-Transit,Returned,2024-02-23,2024-03-13
4680,2,3087,4,14,Delivered,Completed,2022-05-05,2022-05-10
4681,4,2411,1,15,In-Transit,Returned,2024-12-15,2025-01-02
4682,1,2685,9,15,Delivered,Completed,2023-07-02,2023-07-06
4683,1,1997,3,15,In-Transit,Returned,2022-05-26,2022-05-30
4684,5,4383,13,14,In-Transit,Returned,2022-03-28,2022-04-09
4685,1,292,3,1,Pending,Canceled,2022-03-22,2022-03-30
4686,3,3425,11,15,Pending,Returned,2024-11-16,2024-12-01
4687,3,4008,10,1,In-Transit,Returned,2024-09-09,2024-09-13
4688,4,2026,6,7,Pending,Canceled,2022-12-29,2023-01-11
4689,5,180,12,4,Pending,Delayed,2024-11-10,2024-11-24
4690,5,3758,9,14,Pending,Returned,2022-10-12,2022-10-17
4691,3,1889,15,1,Delivered,Completed,2022-07-28,2022-08-03
4692,3,3315,3,8,Pending,Delayed,2024-12-07,2024-12-11
4693,2,1045,11,10,Pending,Delayed,2022-04-26,2022-05-10
4694,2,2190,8,11,Pending,Canceled,2022-10-29,2022-11-18
4695,4,4451,12,7,Delivered,Completed,2022-06-14,2022-07-05
4696,2,4422,3,4,In-Transit,Canceled,2024-04-04,2024-04-08
4697,4,1110,13,2,In-Transit,Delayed,2024-04-15,2024-04-19
4698,1,1225,1,9,In-Transit,Canceled,2023-05-20,2023-05-25
4699,2,11,3,9,Delivered,Completed,2024-10-12,2024-10-16
4700,1,3477,8,15,Pending,Delayed,2023-02-02,2023-02-08
4701,3,2836,14,12,Delivered,Completed,2023-04-08,2023-04-28
